,customer_id,gender,age,zip_code,city,state,order_id,payment,order_date,delivery_date,sales_id,product_id,price_per_unit,total_price,product_ID,product_type,product_name,size,colour,price,order_quantity,stock_quantity,difference_days,order_year,order_month,order_day,delivery_year,delivery_month,delivery_day
2329,473,Male,61,1744,Annaton,South Australia,2,50490,2021-02-03,2021-02-13,6,915,96,96,915,Trousers,Drawstring,XS,orange,104,1,41,10 days,2021,2,Wednesday,2021,2,Saturday
2330,473,Male,61,1744,Annaton,South Australia,2,50490,2021-02-03,2021-02-13,7,686,113,113,686,Jacket,Parka,S,blue,119,1,72,10 days,2021,2,Wednesday,2021,2,Saturday
2331,473,Male,61,1744,Annaton,South Australia,2,50490,2021-02-03,2021-02-13,8,1091,115,345,1091,Trousers,Cropped,S,orange,99,3,78,10 days,2021,2,Wednesday,2021,2,Saturday
2332,473,Male,61,1744,Annaton,South Australia,2,50490,2021-02-03,2021-02-13,9,1196,105,105,1196,Trousers,Pleated,S,orange,90,1,72,10 days,2021,2,Wednesday,2021,2,Saturday
2333,473,Male,61,1744,Annaton,South Australia,2,50490,2021-02-03,2021-02-13,10,157,91,273,157,Shirt,Linen,M,green,116,3,42,10 days,2021,2,Wednesday,2021,2,Saturday
2334,473,Male,61,1744,Annaton,South Australia,2,50490,2021-02-03,2021-02-13,11,1174,99,198,1174,Trousers,High-Waisted,XL,green,98,2,78,10 days,2021,2,Wednesday,2021,2,Saturday
2335,473,Male,61,1744,Annaton,South Australia,221,49366,2021-08-03,2021-08-17,1075,824,117,351,824,Jacket,Shearling,XL,green,95,3,51,14 days,2021,8,Tuesday,2021,8,Tuesday
2336,473,Male,61,1744,Annaton,South Australia,221,49366,2021-08-03,2021-08-17,1076,348,109,218,348,Shirt,Mandarin Collar,L,violet,108,2,54,14 days,2021,8,Tuesday,2021,8,Tuesday
2337,473,Male,61,1744,Annaton,South Australia,221,49366,2021-08-03,2021-08-17,1077,416,119,357,416,Shirt,Casual Slim Fit,S,violet,113,3,50,14 days,2021,8,Tuesday,2021,8,Tuesday
2338,473,Male,61,1744,Annaton,South Australia,221,49366,2021-08-03,2021-08-17,1078,700,119,119,700,Jacket,Trench Coat,XS,red,112,1,78,14 days,2021,8,Tuesday,2021,8,Tuesday
2339,474,Non-binary,21,7719,New Matildaville,South Australia,712,11718,2021-08-18,2021-08-29,3542,928,96,96,928,Trousers,Drawstring,L,green,104,1,43,11 days,2021,8,Wednesday,2021,8,Sunday
2340,474,Non-binary,21,7719,New Matildaville,South Australia,712,11718,2021-08-18,2021-08-29,3543,913,96,288,913,Trousers,Drawstring,L,red,104,3,73,11 days,2021,8,Wednesday,2021,8,Sunday
2341,474,Non-binary,21,7719,New Matildaville,South Australia,712,11718,2021-08-18,2021-08-29,3544,944,96,192,944,Trousers,Drawstring,XL,violet,104,2,80,11 days,2021,8,Wednesday,2021,8,Sunday
2342,474,Non-binary,21,7719,New Matildaville,South Australia,712,11718,2021-08-18,2021-08-29,3545,1237,112,224,1237,Trousers,Tracksuit Bottoms,M,yellow,91,2,80,11 days,2021,8,Wednesday,2021,8,Sunday
2343,474,Non-binary,21,7719,New Matildaville,South Australia,712,11718,2021-08-18,2021-08-29,3546,650,93,93,650,Jacket,Coach,XS,blue,115,1,51,11 days,2021,8,Wednesday,2021,8,Sunday
2344,474,Non-binary,21,7719,New Matildaville,South Australia,712,11718,2021-08-18,2021-08-29,3547,1219,105,315,1219,Trousers,Pleated,XL,indigo,90,3,45,11 days,2021,8,Wednesday,2021,8,Sunday
2345,474,Non-binary,21,7719,New Matildaville,South Australia,712,11718,2021-08-18,2021-08-29,3548,450,107,321,450,Jacket,Denim,XS,violet,92,3,65,11 days,2021,8,Wednesday,2021,8,Sunday
2346,476,Genderfluid,64,1127,West Jackfort,South Australia,791,51003,2021-05-05,2021-05-21,3966,227,106,318,227,Shirt,Chambray,M,green,105,3,56,16 days,2021,5,Wednesday,2021,5,Friday
2347,476,Genderfluid,64,1127,West Jackfort,South Australia,791,51003,2021-05-05,2021-05-21,3967,660,93,186,660,Jacket,Coach,XS,violet,115,2,58,16 days,2021,5,Wednesday,2021,5,Friday
2348,476,Genderfluid,64,1127,West Jackfort,South Australia,791,51003,2021-05-05,2021-05-21,3968,380,94,94,380,Shirt,Henley,XS,violet,92,1,50,16 days,2021,5,Wednesday,2021,5,Friday
2349,476,Genderfluid,64,1127,West Jackfort,South Australia,791,51003,2021-05-05,2021-05-21,3969,1188,99,297,1188,Trousers,High-Waisted,L,violet,98,3,68,16 days,2021,5,Wednesday,2021,5,Friday
2350,476,Genderfluid,64,1127,West Jackfort,South Australia,791,51003,2021-05-05,2021-05-21,3970,1203,105,105,1203,Trousers,Pleated,L,yellow,90,1,62,16 days,2021,5,Wednesday,2021,5,Friday
2351,476,Genderfluid,64,1127,West Jackfort,South Australia,791,51003,2021-05-05,2021-05-21,3971,709,119,119,709,Jacket,Trench Coat,XL,orange,112,1,71,16 days,2021,5,Wednesday,2021,5,Friday
2352,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1723,125,92,184,125,Shirt,Denim,XS,blue,115,2,76,2 days,2021,5,Sunday,2021,5,Tuesday
2353,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1724,887,94,94,887,Trousers,Cords,M,yellow,113,1,58,2 days,2021,5,Sunday,2021,5,Tuesday
2354,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1725,1206,105,210,1206,Trousers,Pleated,S,green,90,2,55,2 days,2021,5,Sunday,2021,5,Tuesday
2355,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1726,902,94,188,902,Trousers,Cords,M,indigo,113,2,52,2 days,2021,5,Sunday,2021,5,Tuesday
2356,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1727,344,109,327,344,Shirt,Mandarin Collar,XL,indigo,108,3,77,2 days,2021,5,Sunday,2021,5,Tuesday
2357,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1728,881,94,282,881,Trousers,Cords,S,orange,113,3,59,2 days,2021,5,Sunday,2021,5,Tuesday
2358,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1729,1055,93,186,1055,Trousers,Joggers,XS,orange,94,2,65,2 days,2021,5,Sunday,2021,5,Tuesday
2359,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1730,1048,90,270,1048,Trousers,Relaxed Leg,L,violet,95,3,47,2 days,2021,5,Sunday,2021,5,Tuesday
2360,478,Non-binary,71,1303,Lake Lillyville,Northern Territory,351,37332,2021-05-02,2021-05-04,1731,1071,93,93,1071,Trousers,Joggers,S,blue,94,1,50,2 days,2021,5,Sunday,2021,5,Tuesday
2361,479,Genderqueer,20,789,Mullerberg,Western Australia,572,34112,2021-01-01,2021-01-06,2858,240,106,212,240,Shirt,Chambray,XS,violet,105,2,47,5 days,2021,1,Friday,2021,1,Wednesday
2362,479,Genderqueer,20,789,Mullerberg,Western Australia,572,34112,2021-01-01,2021-01-06,2859,906,94,188,906,Trousers,Cords,S,violet,113,2,65,5 days,2021,1,Friday,2021,1,Wednesday
2363,479,Genderqueer,20,789,Mullerberg,Western Australia,572,34112,2021-01-01,2021-01-06,2860,316,109,327,316,Shirt,Mandarin Collar,S,red,108,3,48,5 days,2021,1,Friday,2021,1,Wednesday
2364,479,Genderqueer,20,789,Mullerberg,Western Australia,572,34112,2021-01-01,2021-01-06,2861,90,118,354,90,Shirt,Flannel,XS,blue,96,3,62,5 days,2021,1,Friday,2021,1,Wednesday
2365,479,Genderqueer,20,789,Mullerberg,Western Australia,657,31922,2021-07-22,2021-07-28,3259,700,119,119,700,Jacket,Trench Coat,XS,red,112,1,78,6 days,2021,7,Thursday,2021,7,Wednesday
2366,479,Genderqueer,20,789,Mullerberg,Western Australia,657,31922,2021-07-22,2021-07-28,3260,686,113,113,686,Jacket,Parka,S,blue,119,1,72,6 days,2021,7,Thursday,2021,7,Wednesday
2367,479,Genderqueer,20,789,Mullerberg,Western Australia,657,31922,2021-07-22,2021-07-28,3261,1185,99,297,1185,Trousers,High-Waisted,XS,violet,98,3,72,6 days,2021,7,Thursday,2021,7,Wednesday
2368,482,Agender,63,8260,East Joshua,Queensland,420,25541,2021-02-22,2021-03-19,2087,441,107,107,441,Jacket,Denim,S,blue,92,1,56,25 days,2021,2,Monday,2021,3,Friday
2369,482,Agender,63,8260,East Joshua,Queensland,420,25541,2021-02-22,2021-03-19,2088,109,92,276,109,Shirt,Denim,XL,red,115,3,63,25 days,2021,2,Monday,2021,3,Friday
2370,482,Agender,63,8260,East Joshua,Queensland,420,25541,2021-02-22,2021-03-19,2089,253,95,190,253,Shirt,Polo,L,orange,117,2,63,25 days,2021,2,Monday,2021,3,Friday
2371,482,Agender,63,8260,East Joshua,Queensland,420,25541,2021-02-22,2021-03-19,2090,960,97,291,960,Trousers,Slim-Fit,XS,green,119,3,74,25 days,2021,2,Monday,2021,3,Friday
2372,482,Agender,63,8260,East Joshua,Queensland,420,25541,2021-02-22,2021-03-19,2091,579,100,300,579,Jacket,Bomber,XL,green,90,3,79,25 days,2021,2,Monday,2021,3,Friday
2373,485,Male,46,6977,Port Lily,Australian Capital Territory,335,51638,2021-09-30,2021-10-24,1639,551,98,196,551,Jacket,Leather,S,indigo,113,2,40,24 days,2021,9,Thursday,2021,10,Sunday
2374,485,Male,46,6977,Port Lily,Australian Capital Territory,335,51638,2021-09-30,2021-10-24,1640,6,96,96,6,Shirt,Oxford Cloth,S,orange,114,1,72,24 days,2021,9,Thursday,2021,10,Sunday
2375,485,Male,46,6977,Port Lily,Australian Capital Territory,335,51638,2021-09-30,2021-10-24,1641,140,91,182,140,Shirt,Linen,XS,red,116,2,61,24 days,2021,9,Thursday,2021,10,Sunday
2376,485,Male,46,6977,Port Lily,Australian Capital Territory,365,37396,2021-04-14,2021-04-25,1797,789,91,273,789,Jacket,Pullover,XL,green,114,3,65,11 days,2021,4,Wednesday,2021,4,Sunday
2377,485,Male,46,6977,Port Lily,Australian Capital Territory,365,37396,2021-04-14,2021-04-25,1798,539,98,196,539,Jacket,Leather,XL,yellow,113,2,67,11 days,2021,4,Wednesday,2021,4,Sunday
2378,485,Male,46,6977,Port Lily,Australian Capital Territory,365,37396,2021-04-14,2021-04-25,1799,201,98,294,201,Shirt,Camp Collared,S,indigo,112,3,50,11 days,2021,4,Wednesday,2021,4,Sunday
2379,485,Male,46,6977,Port Lily,Australian Capital Territory,365,37396,2021-04-14,2021-04-25,1800,532,98,98,532,Jacket,Leather,M,orange,113,1,80,11 days,2021,4,Wednesday,2021,4,Sunday
2380,485,Male,46,6977,Port Lily,Australian Capital Territory,365,37396,2021-04-14,2021-04-25,1801,414,119,238,414,Shirt,Casual Slim Fit,XL,indigo,113,2,40,11 days,2021,4,Wednesday,2021,4,Sunday
2381,485,Male,46,6977,Port Lily,Australian Capital Territory,365,37396,2021-04-14,2021-04-25,1802,589,100,300,589,Jacket,Bomber,XL,indigo,90,3,50,11 days,2021,4,Wednesday,2021,4,Sunday
2382,485,Male,46,6977,Port Lily,Australian Capital Territory,365,37396,2021-04-14,2021-04-25,1803,111,92,184,111,Shirt,Denim,S,orange,115,2,69,11 days,2021,4,Wednesday,2021,4,Sunday
2383,485,Male,46,6977,Port Lily,Australian Capital Territory,502,57115,2021-02-18,2021-03-07,2480,254,95,285,254,Shirt,Polo,XL,orange,117,3,43,17 days,2021,2,Thursday,2021,3,Sunday
2384,485,Male,46,6977,Port Lily,Australian Capital Territory,502,57115,2021-02-18,2021-03-07,2481,978,97,194,978,Trousers,Slim-Fit,L,violet,119,2,58,17 days,2021,2,Thursday,2021,3,Sunday
2385,485,Male,46,6977,Port Lily,Australian Capital Territory,502,57115,2021-02-18,2021-03-07,2482,1199,105,315,1199,Trousers,Pleated,XL,orange,90,3,69,17 days,2021,2,Thursday,2021,3,Sunday
2386,485,Male,46,6977,Port Lily,Australian Capital Territory,502,57115,2021-02-18,2021-03-07,2483,1107,115,345,1107,Trousers,Cropped,M,blue,99,3,56,17 days,2021,2,Thursday,2021,3,Sunday
2387,485,Male,46,6977,Port Lily,Australian Capital Territory,502,57115,2021-02-18,2021-03-07,2484,7,96,192,7,Shirt,Oxford Cloth,M,orange,114,2,77,17 days,2021,2,Thursday,2021,3,Sunday
2388,485,Male,46,6977,Port Lily,Australian Capital Territory,502,57115,2021-02-18,2021-03-07,2485,720,119,119,720,Jacket,Trench Coat,XS,blue,112,1,59,17 days,2021,2,Thursday,2021,3,Sunday
2389,485,Male,46,6977,Port Lily,Australian Capital Territory,502,57115,2021-02-18,2021-03-07,2486,396,119,357,396,Shirt,Casual Slim Fit,S,yellow,113,3,45,17 days,2021,2,Thursday,2021,3,Sunday
2390,486,Agender,66,8225,Port Lillian,Northern Territory,612,31877,2021-05-10,2021-05-12,3046,895,94,94,895,Trousers,Cords,XS,blue,113,1,60,2 days,2021,5,Monday,2021,5,Wednesday
2391,486,Agender,66,8225,Port Lillian,Northern Territory,612,31877,2021-05-10,2021-05-12,3047,833,117,351,833,Jacket,Shearling,L,indigo,95,3,66,2 days,2021,5,Monday,2021,5,Wednesday
2392,486,Agender,66,8225,Port Lillian,Northern Territory,612,31877,2021-05-10,2021-05-12,3048,660,93,279,660,Jacket,Coach,XS,violet,115,3,58,2 days,2021,5,Monday,2021,5,Wednesday
2393,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1356,649,93,93,649,Jacket,Coach,XL,green,115,1,48,12 days,2021,7,Saturday,2021,7,Thursday
2394,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1357,994,106,318,994,Trousers,Wool,XL,yellow,111,3,72,12 days,2021,7,Saturday,2021,7,Thursday
2395,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1358,486,118,354,486,Jacket,Puffer,S,violet,110,3,46,12 days,2021,7,Saturday,2021,7,Thursday
2396,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1359,639,93,93,639,Jacket,Coach,XL,orange,115,1,46,12 days,2021,7,Saturday,2021,7,Thursday
2397,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1360,1157,99,297,1157,Trousers,High-Waisted,M,red,98,3,59,12 days,2021,7,Saturday,2021,7,Thursday
2398,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1361,624,112,112,624,Jacket,Cardigan,XL,indigo,118,1,78,12 days,2021,7,Saturday,2021,7,Thursday
2399,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1362,321,109,109,321,Shirt,Mandarin Collar,S,orange,108,1,52,12 days,2021,7,Saturday,2021,7,Thursday
2400,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1363,363,94,282,363,Shirt,Henley,L,yellow,92,3,62,12 days,2021,7,Saturday,2021,7,Thursday
2401,489,Polygender,59,2537,West Phoenix,New South Wales,281,19908,2021-07-03,2021-07-15,1364,51,104,312,51,Shirt,Dress,S,green,119,3,60,12 days,2021,7,Saturday,2021,7,Thursday
2402,490,Male,57,7633,Mollyland,New South Wales,457,52472,2021-03-04,2021-03-12,2249,771,91,273,771,Jacket,Pullover,S,red,114,3,46,8 days,2021,3,Thursday,2021,3,Friday
2403,490,Male,57,7633,Mollyland,New South Wales,457,52472,2021-03-04,2021-03-12,2250,1119,115,345,1119,Trousers,Cropped,XL,violet,99,3,64,8 days,2021,3,Thursday,2021,3,Friday
2404,490,Male,57,7633,Mollyland,New South Wales,457,52472,2021-03-04,2021-03-12,2251,543,98,294,543,Jacket,Leather,L,green,113,3,71,8 days,2021,3,Thursday,2021,3,Friday
2405,490,Male,57,7633,Mollyland,New South Wales,457,52472,2021-03-04,2021-03-12,2252,741,109,109,741,Jacket,Peacoat,S,orange,102,1,73,8 days,2021,3,Thursday,2021,3,Friday
2406,490,Male,57,7633,Mollyland,New South Wales,457,52472,2021-03-04,2021-03-12,2253,853,113,339,853,Trousers,Chinos,L,yellow,100,3,65,8 days,2021,3,Thursday,2021,3,Friday
2407,490,Male,57,7633,Mollyland,New South Wales,541,29630,2021-08-20,2021-08-22,2697,487,118,354,487,Jacket,Puffer,M,violet,110,3,43,2 days,2021,8,Friday,2021,8,Sunday
2408,490,Male,57,7633,Mollyland,New South Wales,541,29630,2021-08-20,2021-08-22,2698,385,119,119,385,Shirt,Casual Slim Fit,XS,red,113,1,49,2 days,2021,8,Friday,2021,8,Sunday
2409,490,Male,57,7633,Mollyland,New South Wales,541,29630,2021-08-20,2021-08-22,2699,1126,102,204,1126,Trousers,Cargo Pants,S,orange,106,2,60,2 days,2021,8,Friday,2021,8,Sunday
2410,490,Male,57,7633,Mollyland,New South Wales,541,29630,2021-08-20,2021-08-22,2700,857,113,113,857,Trousers,Chinos,M,green,100,1,49,2 days,2021,8,Friday,2021,8,Sunday
2411,490,Male,57,7633,Mollyland,New South Wales,865,24343,2021-07-27,2021-07-30,4331,1015,90,270,1015,Trousers,Relaxed Leg,XS,red,95,3,52,3 days,2021,7,Tuesday,2021,7,Friday
2412,492,Bigender,62,8954,Josephmouth,Queensland,115,12685,2021-04-11,2021-04-22,533,249,95,285,249,Shirt,Polo,XL,red,117,3,76,11 days,2021,4,Sunday,2021,4,Thursday
2413,492,Bigender,62,8954,Josephmouth,Queensland,115,12685,2021-04-11,2021-04-22,534,1196,105,105,1196,Trousers,Pleated,S,orange,90,1,72,11 days,2021,4,Sunday,2021,4,Thursday
2414,492,Bigender,62,8954,Josephmouth,Queensland,115,12685,2021-04-11,2021-04-22,535,539,98,98,539,Jacket,Leather,XL,yellow,113,1,67,11 days,2021,4,Sunday,2021,4,Thursday
2415,492,Bigender,62,8954,Josephmouth,Queensland,115,12685,2021-04-11,2021-04-22,536,984,106,106,984,Trousers,Wool,XL,red,111,1,58,11 days,2021,4,Sunday,2021,4,Thursday
2416,492,Bigender,62,8954,Josephmouth,Queensland,604,21635,2021-07-20,2021-08-13,3010,904,94,282,904,Trousers,Cords,XL,indigo,113,3,70,24 days,2021,7,Tuesday,2021,8,Friday
2417,492,Bigender,62,8954,Josephmouth,Queensland,604,21635,2021-07-20,2021-08-13,3011,169,91,91,169,Shirt,Linen,XL,indigo,116,1,66,24 days,2021,7,Tuesday,2021,8,Friday
2418,492,Bigender,62,8954,Josephmouth,Queensland,604,21635,2021-07-20,2021-08-13,3012,163,91,182,163,Shirt,Linen,L,blue,116,2,70,24 days,2021,7,Tuesday,2021,8,Friday
2419,492,Bigender,62,8954,Josephmouth,Queensland,604,21635,2021-07-20,2021-08-13,3013,955,97,97,955,Trousers,Slim-Fit,XS,yellow,119,1,59,24 days,2021,7,Tuesday,2021,8,Friday
2420,492,Bigender,62,8954,Josephmouth,Queensland,604,21635,2021-07-20,2021-08-13,3014,127,92,184,127,Shirt,Denim,M,blue,115,2,58,24 days,2021,7,Tuesday,2021,8,Friday
2421,492,Bigender,62,8954,Josephmouth,Queensland,604,21635,2021-07-20,2021-08-13,3015,195,98,196,195,Shirt,Camp Collared,XS,blue,112,2,47,24 days,2021,7,Tuesday,2021,8,Friday
2422,493,Bigender,63,1696,Port Natalie,Victoria,52,32155,2021-10-06,2021-10-29,238,491,102,306,491,Jacket,Windbreaker,S,red,109,3,54,23 days,2021,10,Wednesday,2021,10,Friday
2423,493,Bigender,63,1696,Port Natalie,Victoria,52,32155,2021-10-06,2021-10-29,239,1101,115,345,1101,Trousers,Cropped,S,green,99,3,71,23 days,2021,10,Wednesday,2021,10,Friday
2424,493,Bigender,63,1696,Port Natalie,Victoria,52,32155,2021-10-06,2021-10-29,240,1141,102,102,1141,Trousers,Cargo Pants,S,blue,106,1,63,23 days,2021,10,Wednesday,2021,10,Friday
2425,493,Bigender,63,1696,Port Natalie,Victoria,52,32155,2021-10-06,2021-10-29,241,14,96,192,14,Shirt,Oxford Cloth,XL,yellow,114,2,50,23 days,2021,10,Wednesday,2021,10,Friday
2426,493,Bigender,63,1696,Port Natalie,Victoria,405,51471,2021-08-09,2021-08-12,2009,317,109,327,317,Shirt,Mandarin Collar,M,red,108,3,60,3 days,2021,8,Monday,2021,8,Thursday
2427,493,Bigender,63,1696,Port Natalie,Victoria,405,51471,2021-08-09,2021-08-12,2010,66,104,312,66,Shirt,Dress,S,violet,119,3,69,3 days,2021,8,Monday,2021,8,Thursday
2428,493,Bigender,63,1696,Port Natalie,Victoria,405,51471,2021-08-09,2021-08-12,2011,932,96,192,932,Trousers,Drawstring,M,blue,104,2,41,3 days,2021,8,Monday,2021,8,Thursday
2429,493,Bigender,63,1696,Port Natalie,Victoria,991,17535,2021-01-09,2021-01-16,4954,971,97,97,971,Trousers,Slim-Fit,S,indigo,119,1,41,7 days,2021,1,Saturday,2021,1,Saturday
2430,493,Bigender,63,1696,Port Natalie,Victoria,991,17535,2021-01-09,2021-01-16,4955,212,106,318,212,Shirt,Chambray,M,red,105,3,48,7 days,2021,1,Saturday,2021,1,Saturday
2431,493,Bigender,63,1696,Port Natalie,Victoria,991,17535,2021-01-09,2021-01-16,4956,871,113,113,871,Trousers,Chinos,S,violet,100,1,64,7 days,2021,1,Saturday,2021,1,Saturday
2432,493,Bigender,63,1696,Port Natalie,Victoria,991,17535,2021-01-09,2021-01-16,4957,18,96,96,18,Shirt,Oxford Cloth,L,green,114,1,52,7 days,2021,1,Saturday,2021,1,Saturday
2433,493,Bigender,63,1696,Port Natalie,Victoria,991,17535,2021-01-09,2021-01-16,4958,970,97,194,970,Trousers,Slim-Fit,XS,indigo,119,2,74,7 days,2021,1,Saturday,2021,1,Saturday
2434,493,Bigender,63,1696,Port Natalie,Victoria,991,17535,2021-01-09,2021-01-16,4959,215,106,106,215,Shirt,Chambray,XS,orange,105,1,76,7 days,2021,1,Saturday,2021,1,Saturday
2435,493,Bigender,63,1696,Port Natalie,Victoria,991,17535,2021-01-09,2021-01-16,4960,1205,105,315,1205,Trousers,Pleated,XS,green,90,3,58,7 days,2021,1,Saturday,2021,1,Saturday
2436,496,Bigender,32,3261,Evansburgh,South Australia,988,27204,2021-02-04,2021-02-16,4939,532,98,196,532,Jacket,Leather,M,orange,113,2,80,12 days,2021,2,Thursday,2021,2,Tuesday
2437,496,Bigender,32,3261,Evansburgh,South Australia,988,27204,2021-02-04,2021-02-16,4940,22,96,96,22,Shirt,Oxford Cloth,M,blue,114,1,57,12 days,2021,2,Thursday,2021,2,Tuesday
2438,496,Bigender,32,3261,Evansburgh,South Australia,988,27204,2021-02-04,2021-02-16,4941,798,91,182,798,Jacket,Pullover,L,indigo,114,2,50,12 days,2021,2,Thursday,2021,2,Tuesday
2439,496,Bigender,32,3261,Evansburgh,South Australia,988,27204,2021-02-04,2021-02-16,4942,236,106,212,236,Shirt,Chambray,S,indigo,105,2,59,12 days,2021,2,Thursday,2021,2,Tuesday
2440,496,Bigender,32,3261,Evansburgh,South Australia,988,27204,2021-02-04,2021-02-16,4943,639,93,279,639,Jacket,Coach,XL,orange,115,3,46,12 days,2021,2,Thursday,2021,2,Tuesday
2441,496,Bigender,32,3261,Evansburgh,South Australia,988,27204,2021-02-04,2021-02-16,4944,732,119,238,732,Jacket,Trench Coat,M,violet,112,2,61,12 days,2021,2,Thursday,2021,2,Tuesday
2442,497,Bigender,31,9290,North Aidentown,Northern Territory,174,46769,2021-02-22,2021-03-17,837,1174,99,99,1174,Trousers,High-Waisted,XL,green,98,1,78,23 days,2021,2,Monday,2021,3,Wednesday
2443,497,Bigender,31,9290,North Aidentown,Northern Territory,174,46769,2021-02-22,2021-03-17,838,634,93,279,634,Jacket,Coach,XL,red,115,3,46,23 days,2021,2,Monday,2021,3,Wednesday
2444,497,Bigender,31,9290,North Aidentown,Northern Territory,174,46769,2021-02-22,2021-03-17,839,795,91,91,795,Jacket,Pullover,XS,indigo,114,1,78,23 days,2021,2,Monday,2021,3,Wednesday
2445,497,Bigender,31,9290,North Aidentown,Northern Territory,230,54581,2021-08-31,2021-09-18,1116,1146,102,102,1146,Trousers,Cargo Pants,S,indigo,106,1,48,18 days,2021,8,Tuesday,2021,9,Saturday
2446,497,Bigender,31,9290,North Aidentown,Northern Territory,230,54581,2021-08-31,2021-09-18,1117,51,104,104,51,Shirt,Dress,S,green,119,1,60,18 days,2021,8,Tuesday,2021,9,Saturday
2447,497,Bigender,31,9290,North Aidentown,Northern Territory,230,54581,2021-08-31,2021-09-18,1118,657,93,93,657,Jacket,Coach,M,indigo,115,1,64,18 days,2021,8,Tuesday,2021,9,Saturday
2448,499,Agender,24,3833,New Hannah,Australian Capital Territory,294,50667,2021-08-28,2021-09-15,1438,539,98,98,539,Jacket,Leather,XL,yellow,113,1,67,18 days,2021,8,Saturday,2021,9,Wednesday
2449,499,Agender,24,3833,New Hannah,Australian Capital Territory,294,50667,2021-08-28,2021-09-15,1439,566,100,300,566,Jacket,Bomber,S,orange,90,3,49,18 days,2021,8,Saturday,2021,9,Wednesday
2450,499,Agender,24,3833,New Hannah,Australian Capital Territory,294,50667,2021-08-28,2021-09-15,1440,1241,112,224,1241,Trousers,Tracksuit Bottoms,S,green,91,2,72,18 days,2021,8,Saturday,2021,9,Wednesday
2451,499,Agender,24,3833,New Hannah,Australian Capital Territory,294,50667,2021-08-28,2021-09-15,1441,181,98,98,181,Shirt,Camp Collared,S,orange,112,1,62,18 days,2021,8,Saturday,2021,9,Wednesday
2452,499,Agender,24,3833,New Hannah,Australian Capital Territory,294,50667,2021-08-28,2021-09-15,1442,25,96,96,25,Shirt,Oxford Cloth,XS,indigo,114,1,61,18 days,2021,8,Saturday,2021,9,Wednesday
2453,499,Agender,24,3833,New Hannah,Australian Capital Territory,294,50667,2021-08-28,2021-09-15,1443,1219,105,105,1219,Trousers,Pleated,XL,indigo,90,1,45,18 days,2021,8,Saturday,2021,9,Wednesday
2454,500,Non-binary,78,1819,Port Haydenchester,Western Australia,149,31490,2021-03-03,2021-03-14,698,423,107,107,423,Jacket,Denim,L,red,92,1,63,11 days,2021,3,Wednesday,2021,3,Sunday
2455,500,Non-binary,78,1819,Port Haydenchester,Western Australia,149,31490,2021-03-03,2021-03-14,699,549,98,294,549,Jacket,Leather,XL,blue,113,3,67,11 days,2021,3,Wednesday,2021,3,Sunday
2456,500,Non-binary,78,1819,Port Haydenchester,Western Australia,149,31490,2021-03-03,2021-03-14,700,931,96,96,931,Trousers,Drawstring,S,blue,104,1,48,11 days,2021,3,Wednesday,2021,3,Sunday
2457,500,Non-binary,78,1819,Port Haydenchester,Western Australia,149,31490,2021-03-03,2021-03-14,701,380,94,188,380,Shirt,Henley,XS,violet,92,2,50,11 days,2021,3,Wednesday,2021,3,Sunday
2458,500,Non-binary,78,1819,Port Haydenchester,Western Australia,149,31490,2021-03-03,2021-03-14,702,93,118,354,93,Shirt,Flannel,L,blue,96,3,44,11 days,2021,3,Wednesday,2021,3,Sunday
2459,501,Genderqueer,73,2482,Kiehnchester,Tasmania,579,15623,2021-03-28,2021-04-20,2894,222,106,212,222,Shirt,Chambray,M,yellow,105,2,62,23 days,2021,3,Sunday,2021,4,Tuesday
2460,501,Genderqueer,73,2482,Kiehnchester,Tasmania,579,15623,2021-03-28,2021-04-20,2895,989,106,212,989,Trousers,Wool,XL,orange,111,2,56,23 days,2021,3,Sunday,2021,4,Tuesday
